area,country,nodes,edges,seed,failure_mode,model,mae,n,eigengap
chiang_mai,Thailand,1259.0,1661.0,11,targeted,direct_sage,0.25151581552914654,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,11,targeted,residual_edge_mpnn,0.2472876935155835,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,11,targeted,residual_full,0.255338182684424,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,11,targeted,residual_sage,0.2491590326884004,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,11,targeted,spectral,0.35727364585083643,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,11,targeted,spectral_second_order,0.3569095998735533,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,independent,direct_edge_mpnn,0.19922747354356443,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,independent,direct_full,0.06874829273072872,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,independent,direct_sage,0.06413971803484354,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,independent,residual_edge_mpnn,0.06972049570975695,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,independent,residual_full,0.051118781758864765,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,independent,residual_sage,0.051103188846187086,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,independent,spectral,0.6502246453929232,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,independent,spectral_second_order,0.6502133411910915,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,spatial_cluster,direct_edge_mpnn,0.19888646216952607,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,spatial_cluster,direct_full,0.05540136458241744,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,spatial_cluster,direct_sage,0.01123305657768055,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,spatial_cluster,residual_edge_mpnn,0.0275977404955288,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,spatial_cluster,residual_full,0.02267798059438846,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,spatial_cluster,residual_sage,0.000510428232314135,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,spatial_cluster,spectral,0.7984718554460953,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,spatial_cluster,spectral_second_order,0.7983008559332536,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,targeted,direct_edge_mpnn,0.39723594767160364,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,targeted,direct_full,0.12498563380388054,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,targeted,direct_sage,0.11989926309636678,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,targeted,residual_edge_mpnn,0.11223298225799509,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,targeted,residual_full,0.12084842341833164,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,targeted,residual_sage,0.1164603207853844,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,targeted,spectral,0.26419387068381744,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,22,targeted,spectral_second_order,0.2639628323227333,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,independent,direct_edge_mpnn,0.6027981847665382,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,independent,direct_full,0.05719281377726064,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,independent,direct_sage,0.058918868645449186,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,independent,residual_edge_mpnn,0.20429330783420072,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,independent,residual_full,0.05279818476653825,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,independent,residual_sage,0.05279822648978959,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,independent,spectral,0.601643164504979,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,independent,spectral_second_order,0.6016250442785978,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,spatial_cluster,direct_edge_mpnn,0.45175876787418856,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,spatial_cluster,direct_full,0.029439738741867387,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,spatial_cluster,direct_sage,0.01578500473385317,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,spatial_cluster,residual_edge_mpnn,0.07679564279948933,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,spatial_cluster,residual_full,0.0017587678741885608,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,spatial_cluster,residual_sage,0.0017587678741885608,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,spatial_cluster,spectral,0.4510243254895513,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,spatial_cluster,spectral_second_order,0.45100211410278357,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,targeted,direct_edge_mpnn,0.16511577131252733,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,targeted,direct_full,0.07394086846639683,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,targeted,direct_sage,0.06907708549318722,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,targeted,residual_edge_mpnn,0.10790239790428431,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,targeted,residual_full,0.06498534317154434,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,targeted,residual_sage,0.06469574124578384,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,targeted,spectral,0.1596138057511749,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,33,targeted,spectral_second_order,0.15935515163581687,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,independent,direct_edge_mpnn,0.06360456821808841,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,independent,direct_full,0.010402852984570032,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,independent,direct_sage,0.028949700010216517,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,independent,residual_edge_mpnn,0.005127908884041043,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,independent,residual_full,0.00507556936403485,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,independent,residual_sage,0.011376907246612075,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,independent,spectral,0.60140359846103,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,independent,spectral_second_order,0.6012994731588597,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,spatial_cluster,direct_edge_mpnn,0.1939351340997051,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,spatial_cluster,direct_full,0.14665263319189215,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,spatial_cluster,direct_sage,0.09614667634098037,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,spatial_cluster,residual_edge_mpnn,0.06423328291425968,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,spatial_cluster,residual_full,0.09991582033606065,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,spatial_cluster,residual_sage,0.16655531707952287,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,spatial_cluster,spectral,0.6987426282696088,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,spatial_cluster,spectral_second_order,0.6986101755150209,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,targeted,direct_edge_mpnn,0.1750047539161485,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,targeted,direct_full,0.20931331413234555,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,targeted,direct_sage,0.22270322377617452,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,targeted,residual_edge_mpnn,0.17877181429960895,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,targeted,residual_full,0.2089438984977227,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,targeted,residual_sage,0.18569616934740085,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,targeted,spectral,0.3032751475305312,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,44,targeted,spectral_second_order,0.297128106356431,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,independent,direct_edge_mpnn,0.10351388279063933,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,independent,direct_full,0.10410578261776202,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,independent,direct_sage,0.10462038058582937,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,independent,residual_edge_mpnn,0.7060733636771434,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,independent,residual_full,0.10570851291298052,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,independent,residual_sage,0.10462622374355443,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,independent,spectral,0.7036123690448256,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,independent,spectral_second_order,0.7035399769076064,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,spatial_cluster,direct_edge_mpnn,0.1738022988971848,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,spatial_cluster,direct_full,0.24711646688036798,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,spatial_cluster,direct_sage,0.20524399870872675,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,spatial_cluster,residual_edge_mpnn,0.851651584372617,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,spatial_cluster,residual_full,0.060585164294339335,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,spatial_cluster,residual_sage,0.09154448682488278,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,spatial_cluster,spectral,0.8488025478171469,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,spatial_cluster,spectral_second_order,0.8485546532368942,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,targeted,direct_edge_mpnn,0.08588224639472893,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,targeted,direct_full,0.0895473186219442,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,targeted,direct_sage,0.0905495792184535,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,targeted,residual_edge_mpnn,0.14592058531959765,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,targeted,residual_full,0.09248136362546347,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,targeted,residual_sage,0.08836830492034782,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,targeted,spectral,0.13771544739282768,20,0.4949533208801417
chiang_mai,Thailand,1259.0,1661.0,55,targeted,spectral_second_order,0.13745427161473606,20,0.4949533208801417
dalat,Vietnam,48.0,55.0,11,independent,direct_edge_mpnn,0.30420594089549763,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,independent,direct_full,0.3347967397875784,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,independent,direct_sage,0.3349412202733656,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,independent,residual_edge_mpnn,0.2817148698948024,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,independent,residual_full,0.32020596065443735,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,independent,residual_sage,0.32781230737340433,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,independent,spectral,0.7596531756798961,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,independent,spectral_second_order,0.7275958811394563,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,spatial_cluster,direct_edge_mpnn,0.2453580913576162,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,spatial_cluster,direct_full,0.2237496113341062,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,spatial_cluster,direct_sage,0.20966639369090484,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,spatial_cluster,residual_edge_mpnn,0.22752167335477233,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,spatial_cluster,residual_full,0.22998294713672757,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,spatial_cluster,residual_sage,0.23666202532824637,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,spatial_cluster,spectral,0.8646850399507537,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,spatial_cluster,spectral_second_order,0.8415660205417004,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,targeted,direct_edge_mpnn,0.3382838499220177,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,targeted,direct_full,0.47215875670780394,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,targeted,direct_sage,0.45796139207203834,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,targeted,residual_edge_mpnn,0.31266280007083863,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,targeted,residual_full,0.3697081892239019,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,targeted,residual_sage,0.39858626783360684,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,targeted,spectral,0.8741574237733838,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,11,targeted,spectral_second_order,0.8347036262707089,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,independent,direct_edge_mpnn,0.04922947939465189,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,independent,direct_full,0.08380890091491335,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,independent,direct_sage,0.10339971867931474,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,independent,residual_edge_mpnn,0.0524302344593842,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,independent,residual_full,0.0976866621056422,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,independent,residual_sage,0.08151282309534394,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,independent,spectral,0.7978189544159957,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,independent,spectral_second_order,0.7803568604947851,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,spatial_cluster,direct_edge_mpnn,0.15297413323804399,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,spatial_cluster,direct_full,0.1516525124259967,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,spatial_cluster,direct_sage,0.214451263199069,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,spatial_cluster,residual_edge_mpnn,0.17380964173922736,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,spatial_cluster,residual_full,0.2066226218587893,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,spatial_cluster,residual_sage,0.22162573930447066,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,spatial_cluster,spectral,0.7028328630724616,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,spatial_cluster,spectral_second_order,0.6774296552375467,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,targeted,direct_edge_mpnn,0.4156241689449214,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,targeted,direct_full,0.4323226843686899,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,targeted,direct_sage,0.5646087788703045,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,targeted,residual_edge_mpnn,0.4129185844870409,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,targeted,residual_full,0.47048500279953087,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,targeted,residual_sage,0.4792944811010858,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,targeted,spectral,0.7726231478072436,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,22,targeted,spectral_second_order,0.744745561591192,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,independent,direct_edge_mpnn,0.9200618127788515,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,independent,direct_full,0.30474319892230434,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,independent,direct_sage,0.3021304417982976,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,independent,residual_edge_mpnn,0.40427968489232463,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,independent,residual_full,0.29608705350457276,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,independent,residual_sage,0.31034471780288025,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,independent,spectral,0.868819955068993,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,independent,spectral_second_order,0.8463144676736212,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,spatial_cluster,direct_edge_mpnn,0.8802602647868788,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,spatial_cluster,direct_full,0.2051596277848687,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,spatial_cluster,direct_sage,0.20181805045208373,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,spatial_cluster,residual_edge_mpnn,0.2707712560971681,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,spatial_cluster,residual_full,0.19758714265840308,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,spatial_cluster,residual_sage,0.2532123311502341,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,spatial_cluster,spectral,0.8288053964299303,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,spatial_cluster,spectral_second_order,0.802033939599194,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,targeted,direct_edge_mpnn,0.8401109983378289,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,targeted,direct_full,0.4263045923571488,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,targeted,direct_sage,0.4047547432436738,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,targeted,residual_edge_mpnn,0.3634403391583953,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,targeted,residual_full,0.35893361051709916,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,targeted,residual_sage,0.38866455739654043,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,targeted,spectral,0.7253929572909342,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,33,targeted,spectral_second_order,0.6764783822889393,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,independent,direct_edge_mpnn,0.25572893911105027,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,independent,direct_full,0.2561451257799594,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,independent,direct_sage,0.2314758414064376,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,independent,residual_edge_mpnn,0.24721007443096865,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,independent,residual_full,0.24869803368501803,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,independent,residual_sage,0.24283348076388522,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,independent,spectral,0.7947977279338152,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,independent,spectral_second_order,0.7777936787679531,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,spatial_cluster,direct_edge_mpnn,0.21680355539694238,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,spatial_cluster,direct_full,0.16693346107211507,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,spatial_cluster,direct_sage,0.1390521601094399,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,spatial_cluster,residual_edge_mpnn,0.14662083249687954,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,spatial_cluster,residual_full,0.15092174743345438,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,spatial_cluster,residual_sage,0.19587844906207713,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,spatial_cluster,spectral,0.7494006409841185,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,spatial_cluster,spectral_second_order,0.7337496242416521,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,targeted,direct_edge_mpnn,0.4197142846384264,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,targeted,direct_full,0.3970200572354846,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,targeted,direct_sage,0.36548112805027927,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,targeted,residual_edge_mpnn,0.3433055266239859,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,targeted,residual_full,0.34710391724327366,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,targeted,residual_sage,0.35147522086504945,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,targeted,spectral,0.5903380431121473,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,44,targeted,spectral_second_order,0.5478865502720319,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,independent,direct_edge_mpnn,0.20413738082254068,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,independent,direct_full,0.21999967704864304,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,independent,direct_sage,0.2382832664978749,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,independent,residual_edge_mpnn,0.7949983786090513,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,independent,residual_full,0.2261036003152494,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,independent,residual_sage,0.2246395351347572,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,independent,spectral,0.728722721430969,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,independent,spectral_second_order,0.7063731802363696,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,spatial_cluster,direct_edge_mpnn,0.16654319699182724,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,spatial_cluster,direct_full,0.12781987908536277,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,spatial_cluster,direct_sage,0.09236734110334524,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,spatial_cluster,residual_edge_mpnn,0.687933044901172,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,spatial_cluster,residual_full,0.08262668188133845,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,spatial_cluster,residual_sage,0.09660537402549395,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,spatial_cluster,spectral,0.6427308238850566,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,spatial_cluster,spectral_second_order,0.6182177737761746,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,targeted,direct_edge_mpnn,0.34892452636115223,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,targeted,direct_full,0.3423382343881103,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,targeted,direct_sage,0.3653802953817221,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,targeted,residual_edge_mpnn,0.8760058632140566,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,targeted,residual_full,0.3461476706125113,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,targeted,residual_sage,0.3441653737955066,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,targeted,spectral,0.7908966887396408,20,0.9756032890851764
dalat,Vietnam,48.0,55.0,55,targeted,spectral_second_order,0.7618827541144207,20,0.9756032890851764
danang,Vietnam,142.0,203.0,11,independent,direct_edge_mpnn,0.08982356541693275,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,independent,direct_full,0.04086236382954321,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,independent,direct_sage,0.057242901631162524,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,independent,residual_edge_mpnn,0.09783417343347225,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,independent,residual_full,0.044892221875237406,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,independent,residual_sage,0.04789073543244807,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,independent,spectral,0.6081337932643452,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,independent,spectral_second_order,0.6055716134469882,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,spatial_cluster,direct_edge_mpnn,0.12597666920326245,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,spatial_cluster,direct_full,0.15201990822736083,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,spatial_cluster,direct_sage,0.19465472865443834,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,spatial_cluster,residual_edge_mpnn,0.11574725897214902,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,spatial_cluster,residual_full,0.13441826536156642,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,spatial_cluster,residual_sage,0.22109450785849152,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,spatial_cluster,spectral,0.7462417211775769,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,spatial_cluster,spectral_second_order,0.7377000535350928,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,targeted,direct_edge_mpnn,0.1650980320588601,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,targeted,direct_full,0.12077695198913677,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,targeted,direct_sage,0.10651220025187094,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,targeted,residual_edge_mpnn,0.17144731309263966,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,targeted,residual_full,0.10173271926412705,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,targeted,residual_sage,0.11194904770569232,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,targeted,spectral,0.1935327299967288,20,0.2642356291819318
danang,Vietnam,142.0,203.0,11,targeted,spectral_second_order,0.18748938810077456,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,independent,direct_edge_mpnn,0.3420272669004745,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,independent,direct_full,0.024009790554755973,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,independent,direct_sage,0.02173182135831718,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,independent,residual_edge_mpnn,0.03501837631614325,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,independent,residual_full,0.016399175050248994,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,independent,residual_sage,0.009491242050892941,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,independent,spectral,0.451591518450701,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,independent,spectral_second_order,0.4480108116092902,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,spatial_cluster,direct_edge_mpnn,0.23775741113643192,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,spatial_cluster,direct_full,0.015273408189017934,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,spatial_cluster,direct_sage,0.11501140628715292,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,spatial_cluster,residual_edge_mpnn,0.045189979594329556,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,spatial_cluster,residual_full,0.01730836899657705,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,spatial_cluster,residual_sage,0.012942501160207245,20,0.2642356291819318
danang,Vietnam,142.0,203.0,22,spatial_cluster,spectral,0.6958907039540149,20,0.2642356291819318
