domain,area,seed,graph_id,failure_mode,model,eigengap,mae,eigengap_bin
osm,dalat,55,1000402,targeted,spectral,0.9756032890851764,0.7908966887396408,high
osm,dalat,55,1000402,targeted,spectral_second_order,0.9756032890851764,0.7618827541144207,high
osm,danang,11,1000200,independent,direct_edge_mpnn,0.2642356291819318,0.08982356541693275,low
osm,danang,11,1000200,independent,direct_full,0.2642356291819318,0.04086236382954321,low
osm,danang,11,1000200,independent,direct_sage,0.2642356291819318,0.057242901631162524,low
osm,danang,11,1000200,independent,residual_edge_mpnn,0.2642356291819318,0.09783417343347225,low
osm,danang,11,1000200,independent,residual_full,0.2642356291819318,0.044892221875237406,low
osm,danang,11,1000200,independent,residual_sage,0.2642356291819318,0.04789073543244807,low
osm,danang,11,1000200,independent,spectral,0.2642356291819318,0.6081337932643452,low
osm,danang,11,1000200,independent,spectral_second_order,0.2642356291819318,0.6055716134469882,low
osm,danang,11,1000201,spatial_cluster,direct_edge_mpnn,0.2642356291819318,0.12597666920326245,low
osm,danang,11,1000201,spatial_cluster,direct_full,0.2642356291819318,0.15201990822736083,low
osm,danang,11,1000201,spatial_cluster,direct_sage,0.2642356291819318,0.19465472865443834,low
osm,danang,11,1000201,spatial_cluster,residual_edge_mpnn,0.2642356291819318,0.11574725897214902,low
osm,danang,11,1000201,spatial_cluster,residual_full,0.2642356291819318,0.13441826536156642,low
osm,danang,11,1000201,spatial_cluster,residual_sage,0.2642356291819318,0.22109450785849152,low
osm,danang,11,1000201,spatial_cluster,spectral,0.2642356291819318,0.7462417211775769,low
osm,danang,11,1000201,spatial_cluster,spectral_second_order,0.2642356291819318,0.7377000535350928,low
osm,danang,11,1000202,targeted,direct_edge_mpnn,0.2642356291819318,0.1650980320588601,low
osm,danang,11,1000202,targeted,direct_full,0.2642356291819318,0.12077695198913677,low
osm,danang,11,1000202,targeted,direct_sage,0.2642356291819318,0.10651220025187094,low
osm,danang,11,1000202,targeted,residual_edge_mpnn,0.2642356291819318,0.17144731309263966,low
osm,danang,11,1000202,targeted,residual_full,0.2642356291819318,0.10173271926412705,low
osm,danang,11,1000202,targeted,residual_sage,0.2642356291819318,0.11194904770569232,low
osm,danang,11,1000202,targeted,spectral,0.2642356291819318,0.1935327299967288,low
osm,danang,11,1000202,targeted,spectral_second_order,0.2642356291819318,0.18748938810077456,low
osm,danang,22,1000200,independent,direct_edge_mpnn,0.2642356291819318,0.3420272669004745,low
osm,danang,22,1000200,independent,direct_full,0.2642356291819318,0.024009790554755973,low
osm,danang,22,1000200,independent,direct_sage,0.2642356291819318,0.02173182135831718,low
osm,danang,22,1000200,independent,residual_edge_mpnn,0.2642356291819318,0.03501837631614325,low
osm,danang,22,1000200,independent,residual_full,0.2642356291819318,0.016399175050248994,low
osm,danang,22,1000200,independent,residual_sage,0.2642356291819318,0.009491242050892941,low
osm,danang,22,1000200,independent,spectral,0.2642356291819318,0.451591518450701,low
osm,danang,22,1000200,independent,spectral_second_order,0.2642356291819318,0.4480108116092902,low
osm,danang,22,1000201,spatial_cluster,direct_edge_mpnn,0.2642356291819318,0.23775741113643192,low
osm,danang,22,1000201,spatial_cluster,direct_full,0.2642356291819318,0.015273408189017934,low
osm,danang,22,1000201,spatial_cluster,direct_sage,0.2642356291819318,0.11501140628715292,low
osm,danang,22,1000201,spatial_cluster,residual_edge_mpnn,0.2642356291819318,0.045189979594329556,low
osm,danang,22,1000201,spatial_cluster,residual_full,0.2642356291819318,0.01730836899657705,low
osm,danang,22,1000201,spatial_cluster,residual_sage,0.2642356291819318,0.012942501160207245,low
osm,danang,22,1000201,spatial_cluster,spectral,0.2642356291819318,0.6958907039540149,low
osm,danang,22,1000201,spatial_cluster,spectral_second_order,0.2642356291819318,0.6902451190877175,low
osm,danang,22,1000202,targeted,direct_edge_mpnn,0.2642356291819318,0.41712633033528135,low
osm,danang,22,1000202,targeted,direct_full,0.2642356291819318,0.05770677559254692,low
osm,danang,22,1000202,targeted,direct_sage,0.2642356291819318,0.06326302549937883,low
osm,danang,22,1000202,targeted,residual_edge_mpnn,0.2642356291819318,0.06673798565111073,low
osm,danang,22,1000202,targeted,residual_full,0.2642356291819318,0.08293005724192455,low
osm,danang,22,1000202,targeted,residual_sage,0.2642356291819318,0.068207352755385,low
osm,danang,22,1000202,targeted,spectral,0.2642356291819318,0.37322539762641627,low
osm,danang,22,1000202,targeted,spectral_second_order,0.2642356291819318,0.3687410057725251,low
osm,danang,33,1000200,independent,direct_edge_mpnn,0.2642356291819318,0.711009815615698,low
osm,danang,33,1000200,independent,direct_full,0.2642356291819318,0.008085699033520076,low
osm,danang,33,1000200,independent,direct_sage,0.2642356291819318,0.007151385790774287,low
osm,danang,33,1000200,independent,residual_edge_mpnn,0.2642356291819318,0.270687300058917,low
osm,danang,33,1000200,independent,residual_full,0.2642356291819318,0.006254278929239623,low
osm,danang,33,1000200,independent,residual_sage,0.2642356291819318,0.005109596711334657,low
osm,danang,33,1000200,independent,spectral,0.2642356291819318,0.6935914019232923,low
osm,danang,33,1000200,independent,spectral_second_order,0.2642356291819318,0.6914917294898147,low
osm,danang,33,1000201,spatial_cluster,direct_edge_mpnn,0.2642356291819318,0.6192585999031881,low
osm,danang,33,1000201,spatial_cluster,direct_full,0.2642356291819318,0.019264157828858305,low
osm,danang,33,1000201,spatial_cluster,direct_sage,0.2642356291819318,0.013699057651982125,low
osm,danang,33,1000201,spatial_cluster,residual_edge_mpnn,0.2642356291819318,0.19906009231904945,low
osm,danang,33,1000201,spatial_cluster,residual_full,0.2642356291819318,0.014716609752373771,low
osm,danang,33,1000201,spatial_cluster,residual_sage,0.2642356291819318,0.07323751243414123,low
osm,danang,33,1000201,spatial_cluster,spectral,0.2642356291819318,0.5879641167120542,low
osm,danang,33,1000201,spatial_cluster,spectral_second_order,0.2642356291819318,0.5781457533117823,low
osm,danang,33,1000202,targeted,direct_edge_mpnn,0.2642356291819318,0.44364793065681063,low
osm,danang,33,1000202,targeted,direct_full,0.2642356291819318,0.22167238674517104,low
osm,danang,33,1000202,targeted,direct_sage,0.2642356291819318,0.23204976399512423,low
osm,danang,33,1000202,targeted,residual_edge_mpnn,0.2642356291819318,0.24017062458864671,low
osm,danang,33,1000202,targeted,residual_full,0.2642356291819318,0.2464312894989451,low
osm,danang,33,1000202,targeted,residual_sage,0.2642356291819318,0.23861319057389102,low
osm,danang,33,1000202,targeted,spectral,0.2642356291819318,0.40783500200512074,low
osm,danang,33,1000202,targeted,spectral_second_order,0.2642356291819318,0.4033589136287438,low
osm,danang,44,1000200,independent,direct_edge_mpnn,0.2642356291819318,0.13663352591541766,low
osm,danang,44,1000200,independent,direct_full,0.2642356291819318,0.10351103149945542,low
osm,danang,44,1000200,independent,direct_sage,0.2642356291819318,0.11869726045870924,low
osm,danang,44,1000200,independent,residual_edge_mpnn,0.2642356291819318,0.11165340809483296,low
osm,danang,44,1000200,independent,residual_full,0.2642356291819318,0.11109337860605076,low
osm,danang,44,1000200,independent,residual_sage,0.2642356291819318,0.10104326208568445,low
osm,danang,44,1000200,independent,spectral,0.2642356291819318,0.513910404164504,low
osm,danang,44,1000200,independent,spectral_second_order,0.2642356291819318,0.5093827536068651,low
osm,danang,44,1000201,spatial_cluster,direct_edge_mpnn,0.2642356291819318,0.14415640200824534,low
osm,danang,44,1000201,spatial_cluster,direct_full,0.2642356291819318,0.06179931967855488,low
osm,danang,44,1000201,spatial_cluster,direct_sage,0.2642356291819318,0.04781995102168117,low
osm,danang,44,1000201,spatial_cluster,residual_edge_mpnn,0.2642356291819318,0.0126642689801234,low
osm,danang,44,1000201,spatial_cluster,residual_full,0.2642356291819318,0.008041964253773334,low
osm,danang,44,1000201,spatial_cluster,residual_sage,0.2642356291819318,0.08485871336827457,low
osm,danang,44,1000201,spatial_cluster,spectral,0.2642356291819318,0.5888267900365,low
osm,danang,44,1000201,spatial_cluster,spectral_second_order,0.2642356291819318,0.5827552172958799,low
osm,danang,44,1000202,targeted,direct_edge_mpnn,0.2642356291819318,0.1267736129082919,low
osm,danang,44,1000202,targeted,direct_full,0.2642356291819318,0.07167275574819844,low
osm,danang,44,1000202,targeted,direct_sage,0.2642356291819318,0.06853109520391784,low
osm,danang,44,1000202,targeted,residual_edge_mpnn,0.2642356291819318,0.023297454438577076,low
osm,danang,44,1000202,targeted,residual_full,0.2642356291819318,0.0378244387249406,low
osm,danang,44,1000202,targeted,residual_sage,0.2642356291819318,0.03574057711393015,low
osm,danang,44,1000202,targeted,spectral,0.2642356291819318,0.3345803386963131,low
osm,danang,44,1000202,targeted,spectral_second_order,0.2642356291819318,0.3289879335548696,low
osm,danang,55,1000200,independent,direct_edge_mpnn,0.2642356291819318,0.11006644505101904,low
osm,danang,55,1000200,independent,direct_full,0.2642356291819318,0.11857792834753204,low
osm,danang,55,1000200,independent,direct_sage,0.2642356291819318,0.11160083792174269,low
osm,danang,55,1000200,independent,residual_edge_mpnn,0.2642356291819318,0.4926193567645062,low
osm,danang,55,1000200,independent,residual_full,0.2642356291819318,0.10611478881086293,low
osm,danang,55,1000200,independent,residual_sage,0.2642356291819318,0.10200579481718128,low
osm,danang,55,1000200,independent,spectral,0.2642356291819318,0.4709835352984625,low
osm,danang,55,1000200,independent,spectral_second_order,0.2642356291819318,0.46878041312707286,low
osm,danang,55,1000201,spatial_cluster,direct_edge_mpnn,0.2642356291819318,0.13100027009230156,low
osm,danang,55,1000201,spatial_cluster,direct_full,0.2642356291819318,0.16332539374076763,low
osm,danang,55,1000201,spatial_cluster,direct_sage,0.2642356291819318,0.05936549779095688,low
osm,danang,55,1000201,spatial_cluster,residual_edge_mpnn,0.2642356291819318,0.5298954209524539,low
osm,danang,55,1000201,spatial_cluster,residual_full,0.2642356291819318,0.019092117391045278,low
osm,danang,55,1000201,spatial_cluster,residual_sage,0.2642356291819318,0.024118929259438177,low
osm,danang,55,1000201,spatial_cluster,spectral,0.2642356291819318,0.5000722944462616,low
osm,danang,55,1000201,spatial_cluster,spectral_second_order,0.2642356291819318,0.4920078965465703,low
osm,danang,55,1000202,targeted,direct_edge_mpnn,0.2642356291819318,0.11345082467852263,low
osm,danang,55,1000202,targeted,direct_full,0.2642356291819318,0.111695981671932,low
osm,danang,55,1000202,targeted,direct_sage,0.2642356291819318,0.1182547153717189,low
osm,danang,55,1000202,targeted,residual_edge_mpnn,0.2642356291819318,0.3893557212064816,low
osm,danang,55,1000202,targeted,residual_full,0.2642356291819318,0.09510515434075671,low
osm,danang,55,1000202,targeted,residual_sage,0.2642356291819318,0.0913631609723416,low
osm,danang,55,1000202,targeted,spectral,0.2642356291819318,0.3522801286953484,low
osm,danang,55,1000202,targeted,spectral_second_order,0.2642356291819318,0.34720575506745316,low
osm,george_town,11,1000700,independent,direct_edge_mpnn,0.5954596397913756,0.017953679720863442,medium
osm,george_town,11,1000700,independent,direct_full,0.5954596397913756,0.01912175175826225,medium
osm,george_town,11,1000700,independent,direct_sage,0.5954596397913756,0.05761855981605453,medium
osm,george_town,11,1000700,independent,residual_edge_mpnn,0.5954596397913756,0.006676912221361254,medium
osm,george_town,11,1000700,independent,residual_full,0.5954596397913756,0.015930287340532166,medium
osm,george_town,11,1000700,independent,residual_sage,0.5954596397913756,0.045392839293684886,medium
osm,george_town,11,1000700,independent,spectral,0.5954596397913756,0.30699068922768336,medium
osm,george_town,11,1000700,independent,spectral_second_order,0.5954596397913756,0.30692570855212925,medium
osm,george_town,11,1000701,spatial_cluster,direct_edge_mpnn,0.5954596397913756,0.13760035088167494,medium
osm,george_town,11,1000701,spatial_cluster,direct_full,0.5954596397913756,0.12048456914604613,medium
osm,george_town,11,1000701,spatial_cluster,direct_sage,0.5954596397913756,0.11879036160067624,medium
osm,george_town,11,1000701,spatial_cluster,residual_edge_mpnn,0.5954596397913756,0.12308452333205351,medium
osm,george_town,11,1000701,spatial_cluster,residual_full,0.5954596397913756,0.13023603569058317,medium
osm,george_town,11,1000701,spatial_cluster,residual_sage,0.5954596397913756,0.1173458681923308,medium
osm,george_town,11,1000701,spatial_cluster,spectral,0.5954596397913756,0.6987195524282453,medium
osm,george_town,11,1000701,spatial_cluster,spectral_second_order,0.5954596397913756,0.6986511705481605,medium
osm,george_town,11,1000702,targeted,direct_edge_mpnn,0.5954596397913756,0.12653306664277808,medium
osm,george_town,11,1000702,targeted,direct_full,0.5954596397913756,0.12826728956851946,medium
osm,george_town,11,1000702,targeted,direct_sage,0.5954596397913756,0.12832301948072172,medium
osm,george_town,11,1000702,targeted,residual_edge_mpnn,0.5954596397913756,0.12462006336395808,medium
osm,george_town,11,1000702,targeted,residual_full,0.5954596397913756,0.13290363421773393,medium
osm,george_town,11,1000702,targeted,residual_sage,0.5954596397913756,0.12607430864545763,medium
osm,george_town,11,1000702,targeted,spectral,0.5954596397913756,0.1791592400617225,medium
osm,george_town,11,1000702,targeted,spectral_second_order,0.5954596397913756,0.17876891901868852,medium
osm,george_town,22,1000700,independent,direct_edge_mpnn,0.5954596397913756,0.2579075592214971,medium
osm,george_town,22,1000700,independent,direct_full,0.5954596397913756,0.07970145369123514,medium
osm,george_town,22,1000700,independent,direct_sage,0.5954596397913756,0.06957313017616575,medium
osm,george_town,22,1000700,independent,residual_edge_mpnn,0.5954596397913756,0.062562394712007,medium
osm,george_town,22,1000700,independent,residual_full,0.5954596397913756,0.056391913944968605,medium
osm,george_town,22,1000700,independent,residual_sage,0.5954596397913756,0.05508850941026735,medium
osm,george_town,22,1000700,independent,spectral,0.5954596397913756,0.5031973629447049,medium
osm,george_town,22,1000700,independent,spectral_second_order,0.5954596397913756,0.5031463935106646,medium
osm,george_town,22,1000701,spatial_cluster,direct_edge_mpnn,0.5954596397913756,0.2442096698181802,medium
osm,george_town,22,1000701,spatial_cluster,direct_full,0.5954596397913756,0.043632831797162354,medium
osm,george_town,22,1000701,spatial_cluster,direct_sage,0.5954596397913756,0.0494754659013546,medium
osm,george_town,22,1000701,spatial_cluster,residual_edge_mpnn,0.5954596397913756,0.046711533144274994,medium
osm,george_town,22,1000701,spatial_cluster,residual_full,0.5954596397913756,0.015357209454280752,medium
